CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,createCommons,170,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest_zeroDegradation()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,createCommons,159,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,createCommons,162,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,createCommons,170,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createCommons,177,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteCommons,237,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteCommons_test_admin_exists()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,deleteCommons,240,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteCommons_test_admin_exists()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteUserFromCommon,255,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteUserFromCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,deleteUserFromCommon,259,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteUserFromCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommons,50,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommonsById,138,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsByIdTest_valid()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getCommonsPlus,62,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommonsPlus,71,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommonsPlusById,82,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusByIdTest_valid()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,joinCommon,204,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:joinCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,joinCommon,207,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:already_joined_common_test()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,joinCommon,225,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:joinCommonsTest()]
